clean_text,score,bank
tadi nya pingin nabung du bnitapi tiap ambil uang di atm sering banget salah passworldganti lagi passworldgak lama gitu lagisekarang kartu gak nisa di pakesaya datang ke bni setiabudhi buat ganti kartu tapi kata nya harus hari baru bisasedang kan bank sebelah di setiabudhi juga saya ganti kartu cuma menit tanpa harus isi formulir apapunsemoga bni bisa lebih baik lagi yasukses selalu,3,Wondr_BNI_reviews
aplikasi yg buruk masih bagusan bni mobile bangking yg lama aplikasi kok sering kendala,3,Wondr_BNI_reviews
saya memindahkan akun wondr dari hp lama ke hape baru realme c tapi kenapa sidik jari tidak berfungsi di pengaturan sudah on jari tapi tidak bisa kembali ke centang setuju lagi,3,Wondr_BNI_reviews
enak simple transaksi mudah tpi limit harian transaksi cuma jt virtual akunya,3,Wondr_BNI_reviews
setiap jam wita tdk bisa melakukan transaksi cepat perbaiki lahhh,3,Wondr_BNI_reviews
keuntungan menggunakan wonder bni apa saja dan saya rasa sama sperti bni mobile,3,Wondr_BNI_reviews
mohon diperbaiki ya knpa eror trs pdhl kuota ada sinyal bagus tapi gabisa masuk,3,Wondr_BNI_reviews
setiap kali mau transfer uang semuanya gagal trus,3,Wondr_BNI_reviews
sangat disayangkan nomor rekening baru ga bisa di save dan ketika melakukan pembayaran pdam dan listrik nomor pelanggannya juga ga bisa di save jadi ketika melakukan pembayaran harua masukkan lagi nomor pelanggannya jadi ribet,3,Wondr_BNI_reviews
kenapa ya saldo sering berkurang walau tidak ada transaksi,3,Wondr_BNI_reviews
buat transaksi mobile tunai itu sama sekali tidak ada kode masuk dari sms aneh ga mobile bank bni ga wonder sama jelekny pas update,3,Wondr_BNI_reviews
aku kasih dulu saran aja klu bisa ada fitur ganti no hp di wondr soalnya fitur itu sdh lama banget loh ada di livin mandiri masa bni kalah sama mandiri ayo bni bisa lbh canggih lagi kalau fitur itu sdh ada baru ku kasih,3,Wondr_BNI_reviews
tidak bisa melihat mutasi rekening terdekat masak iya harus nunggu sebulan,3,Wondr_BNI_reviews
sering erorr tarik tunai gaada aplikasi fitur bnyk errorrnya,3,Wondr_BNI_reviews
tolong di perbaiki karena keseringan eror bukan sekali dia kali tapi sering kali eror baru pas pasan di saat penting malah eror,3,Wondr_BNI_reviews
aplikasi ini kadang susah di bukaentah masalah jaringan kartunya entah emang ada yg salah di aplikasi nyatapi kalau pakai wifi gampang di buka,3,Wondr_BNI_reviews
untuk q lbh sreg aplikasi lama sih min krn dsna keterangan sumber pemasukan n pengeluaran lbh detail misal q invest d ori sr st seri apa n brp aja tertera diketerangannya klo bisa di wondr jg sama biar catatan keuanganku jelas sumber uang dr mna makasiiiii,3,Wondr_BNI_reviews
sangan bgus,3,Wondr_BNI_reviews
kenapa transferan terlalu lama sampainya hadehh,3,Wondr_BNI_reviews
sering ngeblank sudah nyaman pakai bni mobile banking sekarang harus bolak balik ke wonders jadi makin ribet mau bayar tagihan listrik susah karena aplikasinya ngeblank,3,Wondr_BNI_reviews
transaksi shopepay kok ngak bisa lagi,3,Wondr_BNI_reviews
sering sekali gangguan aplikasinya,3,Wondr_BNI_reviews
ini knp aplikasi nya gak bisa dibuka saya mau tarik tunai gak bisa masuk aplikasi nya,3,Wondr_BNI_reviews
nyebelin njir harus login ulang mana pake ktp lagi kan ribet bukan makin bagus malah makin jelek ngerepotin,3,Wondr_BNI_reviews
kenapa selalu ada gangguan error pada jaringan ataupun aplikasi padahal jaringan di hp saya selalu lancar dan aman saja tolong segera di perbaiki ya,3,Wondr_BNI_reviews
semua mau dijadikan iklan,3,Wondr_BNI_reviews
ada apa dengan wondr sangat susah dibuka,3,Wondr_BNI_reviews
bintang aja dulu soalnya sering lemot dan notif transaksi masuk apa ngk nya lambat,3,Wondr_BNI_reviews
mau buka aplikasinya aja masih agak susah ya fitur lagi tidak tersedia katanya gt,3,Wondr_BNI_reviews
mau buat laporan telpon nomor kok susah yah sampai habis pulsa banyak blm terhubung juga lapor by wa gak ada respond kecewa berat saya,3,Wondr_BNI_reviews
aplikasinya sering trouble pas mau dibuat transaksi malah ga bisa dibukamasuk apk nya,3,Wondr_BNI_reviews
entah knpa saya lebih suka apk yg sebelumnya karna lebih mudah digunakan di apk wondr ada bbrpa menu yg berbelitbelit saat digunakan,3,Wondr_BNI_reviews
batas tfr harian antar bank dan sesama bank bnibukan nya berbeda nyabiasanya sy bs trf dihari yg sama utk ke bank lain dan ke bank bnitp skrg dibatasimksdnya gimana yaklo gini aktivitas keu kami jd terganggupadhl jmlh trf jg tdk saampe belasan jutasungguh mempersulit transaksi,3,Wondr_BNI_reviews
sering ngeleqngebug,3,Wondr_BNI_reviews
terlalu banyak fitur tidak dibutuhkan dan update yang memaksa,3,Wondr_BNI_reviews
terlalu banyak gangguan,3,Wondr_BNI_reviews
infonya ini pengganti aplikasi bni mobile banking ya mohon ditambah fitur tarik tunainya cardless detail mutasi tidak sedetail di aplikasi sebelumnya biar ga kebanyakan aplikasi mbanking jika sudah diperbarui fitur tersebut sy mampir kesini untuk lima bintangnya,3,Wondr_BNI_reviews
makin mudah sih tapi untuk mutasi rekening kok bulan sebelum nya yg di tampilin untuk bulan sekarang dan sebelum nya ga bisa di mutasi saat ini harus nunggu dua bulan lagi,3,Wondr_BNI_reviews
kenapa malah susah di buka dari tadi pagi mau transaksi tidak bisa terus masih cepat mobile banking sebelumnya,3,Wondr_BNI_reviews
kenapa saya tidak bisa buat rekening mohon dibantu udah sampai tahap akhir tapi infonya rekening tabungan belum berhasil di buat,3,Wondr_BNI_reviews
transaksi sering gagal tak tau apa permasalahan nya ganguan atau apa,3,Wondr_BNI_reviews
tolong ada update segera tiap kali saya buka wondr selalu keluar sendiri,3,Wondr_BNI_reviews
appnya lumayan,3,Wondr_BNI_reviews
kenapa fiture fingerprint ndak muncul,3,Wondr_BNI_reviews
masih masa uji coba aplikasi inisetelah bni mobile banking bermasalahsaya beralih ke aplikasi iniya mdhn g seperti aplikasi bni mobile banking kemarenawalnya lancar setelah lamaminta d update terus g bisa d login,3,Wondr_BNI_reviews
metode transfer bifast malah gabisa harus pake yg realtime dgn biaya admin lebih mahal mls bgt,3,Wondr_BNI_reviews
terkadang loading nya lamautk buka apk,3,Wondr_BNI_reviews
lebih bagus aplikasi yg lama yg ini ga ada rincian transaksi sehingga ga tau sisa saldo setelah transaksi,3,Wondr_BNI_reviews
kenapa suk eror waktu mau buka aplikasi,3,Wondr_BNI_reviews
aplikasi suka stuck di logo wnder udh lama kaya gini ga di fix,3,Wondr_BNI_reviews
tiba kluar sndiri aplikasinya suruh regjstrasi ulang wah parah sih udah gt harus bikin bni juga saya salah orang yg gbs bikin atm bni ataupun mbanking bni dikarenakan lupa email password wondr ini ternatifnya dr masalah twrsebut malah susah harus datang lgsg ke cabang aneh,3,Wondr_BNI_reviews
semenjak di update jd lama buat login ke app nya,3,Wondr_BNI_reviews
bikin emosiiii lemot bgt bukaaanyaaaaa sekarang kenapaaa sih,3,Wondr_BNI_reviews
aplikasi nya lama masuk atau tf nya pdhl skelas bni itu udh bgus shrus nya,3,Wondr_BNI_reviews
dr semalam setelah update kok wondr gak bisa dibuka sdh uninstall jg ttp gak ba dibuka,3,Wondr_BNI_reviews
ko mbakink saya tiba tiba ke blok sendiri,3,Wondr_BNI_reviews
maintenance diwaktu yang kurang tepat disaat ingin digunakan,3,Wondr_BNI_reviews
sudah pernah verifikasi tapi download dihp lain verifikasi ulang dari awal gk bisa lgsg login tlg dong ada fitur yg lgsg bisa login tanpa verifikasi ulang,3,Wondr_BNI_reviews
kenapa notifikasinya datang berulangkali sampe x dengan waktu yang berbeda kita jadi beberapa kali masuk apk untuk memastikan tidak kena scam tolong diperbaiki,3,Wondr_BNI_reviews
saya suka wondr ini bisa lebih mudah transaksi cepat,3,Wondr_BNI_reviews
pada menu pembayaran dan pembelian tidak terdapat vavorit cek resi ulang dan bagikan resi ulang tidak bisaberharap kedepan bisa salengkap sperti mbanking,3,Wondr_BNI_reviews
uda dari jumat gak bsa log in mohn arahannya,3,Wondr_BNI_reviews
sampai kapan gangguan woi mau pakai ini terus untuk update pembayaran pbb daerah tidak selengkap dulu,3,Wondr_BNI_reviews
verivikasi gagal muluu gk benr nih,3,Wondr_BNI_reviews
tidak bisa fingger print dan face detect,3,Wondr_BNI_reviews
sering bermasalah tidak bisa dibuka,3,Wondr_BNI_reviews
kak tadi pagi saya melakukan transaksi tarik tunai melalui wonderdi atm trus uangnya nggk keluartapi saldo saya kepotong itu gmana kak cara urusnya,3,Wondr_BNI_reviews
uinya memang bagus tapi dari segi fungsional bni mobile lebih memudahkan kenapa di wondr tidak bisa download rekening koran sebelum tanggal terakhir bulan itu rekening koran hanya tersedia untuk bulan sebelumnya padahal sekarang sudah tgl diatas berbeda dengan bni mobile yang walaupun transaksinya baru dilakukan tetapi ttp bisa masuk kedalam rekening koran mohon diperbaiki lagi terima kasih,3,Wondr_BNI_reviews
sangat mebatu di sat yang tepat,3,Wondr_BNI_reviews
kenapa saya sudah login tapi diminta login kembali setiap kali buka aplikasi dan berujung sesi anda sudah berakhir,3,Wondr_BNI_reviews
terlalu sulit verifikasi wajah,3,Wondr_BNI_reviews
susuh masuk,3,Wondr_BNI_reviews
limit utk isi dompet digital shopee paydana dibatasitolong d tambah limit lagi,3,Wondr_BNI_reviews
aplikasi paling lemot diantara bank lain kaya bca dan mandiri apalagi di jam sibuk dan tengah malam padahal hp sudah pakai ram pulsa dan kuota full,3,Wondr_BNI_reviews
tolong lah fitur setor tunai mobile dibalikin,3,Wondr_BNI_reviews
sering lelet d aku padahal wifi bagus pernah nda bisa d buka seharian,3,Wondr_BNI_reviews
saya kok gak bsa login ya min gimana ini aplikasi,3,Wondr_BNI_reviews
aplikasi yang sangat membantu memudahkan nasabah dalam bertransaksi masukan untuk developer agar rincian transaksi bisa ditambahkan penjelasan untuk apa jika transaksi bukan dari bank konvensional nama pengirim tidak tercantum sehingga membingungkan kita ketika ada transaksi masuk dan harus melihat dari bni mobile banking terima kasih,3,Wondr_BNI_reviews
aplikasi nya enak smooth cuma masih belum lengkap kalo bisa dilengkapi kayak bni mobile banking seperti fitur mobile tunai dll kalo misal lengkap lebih milih pake wondr drpd yg lama,3,Wondr_BNI_reviews
lama banget buka apl nya,3,Wondr_BNI_reviews
tidak efektif karena tidak bisa dipakai tarik tunai tanpa kartu atm di atm,3,Wondr_BNI_reviews
tumben trouble lama sekali ada apa dengan wondr ini,3,Wondr_BNI_reviews
tolong tampilkan histori transaksi saat cek saldo tapcash min,3,Wondr_BNI_reviews
masih lebih baik mobile banking,3,Wondr_BNI_reviews
saya tidak bisa mengaktifkan login dengan biometrik pada hp vivo v pada hp sebelumnya bisa apakah ada pengaturan yang saya lewatkan,3,Wondr_BNI_reviews
hallo pihak wonder ny bni kenapa aplikasi nya selalu lemot tiba bisa tibaa tidak bisa diakses tlong dong penjelasan nya ini bgmn kita pakai transaksi tiap hari tiap jam klo tiba tidak bisa diakses gimna dong merugikan di kami tlong perbaiki servernya yaa penggunaa wonderbni bnyk loh pdahal kenpa servernya murahan,3,Wondr_BNI_reviews
sulit banget daftarnya buka mulut sudah kedip sudah tapi gabisa masuknya bni udah ga bisa buat pembelian solusi dong,3,Wondr_BNI_reviews
sering eror gimana mau tf susah,3,Wondr_BNI_reviews
mksh sdh membantu,3,Wondr_BNI_reviews
pin terlalu rumit,3,Wondr_BNI_reviews
aplikasi ngk bisa dibuka di play store tidak ada updatenya tolong pengembang diperbaiki,3,Wondr_BNI_reviews
agar lebih baik lg,3,Wondr_BNI_reviews
belum ada fitur tarik tunai tnp kartu ya,3,Wondr_BNI_reviews
sebenernya udah bagus dan lebih cepat dan ringan load aplikasinya tapi sayangnya masih belum ada fitur mobile tunai tolong segerakan ada fitur tersebut terimakasih,3,Wondr_BNI_reviews
aplikasinya tidak bisa digunakan setiap dibuka selalu muncul tulisanaplikasi wonder sedang dalam perbaikan,3,Wondr_BNI_reviews
belum bisa ambil tunai di atm dan belum bisa download e statement,3,Wondr_BNI_reviews
kenapa sekarang aplikasi wondr sering gangguan sihmau transfer aja sering inproseskadang jaringan leletpadahal data wifi lancar aja koktolong di perbaiki lagi aplikasinyasementara saya kasih bintang dulu,3,Wondr_BNI_reviews
ini serius bni kaya gini transaksi gagal duit ga di reff buset gimana ceritanya tertera tim kami lagi memperbaiki gini gini mohon coba lagi nanti lah terus saya trf kali gitu bujed dahh seharusnya di reff dulu laa kck baru nunggu beberapa menit trf lagi ini appan kaga di reff lucu bener dah hdehh bank lain aja kalo udah bermasalah di reff ini apa jir gandi reff kck,3,Wondr_BNI_reviews
aplikasinya berat jadi kebanyakan loading,3,Wondr_BNI_reviews
bug nya tolong segera diperbaiki pembayaran dengan qris jadi terhambat,3,Wondr_BNI_reviews
lama banget mantanance nya org maintanance jam ini jam kerja maintenance,3,Wondr_BNI_reviews
pas mau verifikasi wajah error melulu gimana nih aplikasiini,3,Wondr_BNI_reviews
kenapa akun bni mobile tidak bisa terhubung dan malah bikin tabungan baru ya,3,Wondr_BNI_reviews
kk knp kalo buka m bangking nya selalu ganguan kadang mau transaksi lama kadang suka malu,3,Wondr_BNI_reviews
susah banget mau daftar terkendala di verifikasi wajah terus,3,Wondr_BNI_reviews
suka gangguan pilih jaringan semenjak update terakhir,3,Wondr_BNI_reviews
kenapa sih susah bgt untuk masuk nya,3,Wondr_BNI_reviews
belum ada menu auto debit,3,Wondr_BNI_reviews
baik sih bisa mudah tapi tetap saja sama aplikasi yg lain ada potongan adminnya juga,3,Wondr_BNI_reviews
di perbarui malah tidak bisa di pakai,3,Wondr_BNI_reviews
coba diperbaiki kok mau kirim lewat va malah diarahin ke ewallet gimana sih,3,Wondr_BNI_reviews
gak bisa di buka aplikasinya udah mingguan,3,Wondr_BNI_reviews
baru beberapa hari menggunakan masih kurang terbiasa dengan tampilannya terus tulisan atau ukuran huruf terlalu kecil dan agak ngeblur baik tampilan atau huruf dan angka pada saat transaksi contohnya saat mengisi pulsa membuat agak kesulitan bagi pengguna dengan mata plus untuk melihat atau membacanya,3,Wondr_BNI_reviews
awalnya sy mau ganti password karena lupa tapi setelah ingat password nya tidak tersedia fitur kembali ke halaman awal dan hang di posisi masukkan no hp bikin repot aja aplikasinya,3,Wondr_BNI_reviews
utk login susah sekali apa adapengaruh sama hp,3,Wondr_BNI_reviews
tolong dk permudah dalam scan wajahudah daftar malahan di suruh scan wajah trussusah,3,Wondr_BNI_reviews
bb bb ini n b notb,3,Wondr_BNI_reviews
lama login nya,3,Wondr_BNI_reviews
kenapa cuma ada dana keluar dan masuk saja sedangkan potongan saldo penambahan saldo tidak tertulis dalam mutasi rekening dulu yg bni mobile banking ada tolonglah kasih catanan saldo,3,Wondr_BNI_reviews
sering eror terus riwayat transaksi transfer dari orang lambat banget masuk ke riwayat,3,Wondr_BNI_reviews
uda mau sebulan setia kali mau top up selalu saja ada ganguan fitur lagi tidak tersedia,3,Wondr_BNI_reviews
udah satu minggu aplikasi dlm perbaikan trs kenapa ya,3,Wondr_BNI_reviews
peripikasi wajah gagal muluu parahh nihh,3,Wondr_BNI_reviews
sepertinya masih kurang ramah untuk orang tua khususnya yang kurang paham teknologi karena saat verifikasi wajah entah durasi terlalu cepat atau kurang bisa mengidentifikasi jadinya gagal terus,3,Wondr_BNI_reviews
ini kok update terbaru bni kok ssering susah di buka,3,Wondr_BNI_reviews
ini aplikasi bagus min warna desainnya pengguna bank sebelah aja tertarik sm aplikasi bni ini tapi kenapa tiba ga bisa dibuka kalo dah jarang dibuka harus dipulihkan pake memori yang besar ini mau bayar belanja jadi kerepotan padahal nge war,3,Wondr_BNI_reviews
today tiba untuk masuk ke wondr by bni tidak bisa dan selalu muncul notice tidak terhubung ke jaringan internetblabla padahal jaringan stabilno issue untuk semua apkwadll bahkan network saya gg telkomsel halo what is this wondr by bni,3,Wondr_BNI_reviews
susah bukanya ribet ngk bisa updet,3,Wondr_BNI_reviews
kd lengkap kya bni nah pemasukan pengeluaran kd kawa mlihati transaksi,3,Wondr_BNI_reviews
masi kurang baik karna gak ada fitur tarik tunai nya,3,Wondr_BNI_reviews
fiturnya masih lebih lengkap bni mobile bisa lihat semua transaksi baik simpanan maupun pinjaman,3,Wondr_BNI_reviews
di bni mbanking yg dlu ada fitur mobile tunai jadi bisa tarik tunai tanpa kartu atm di wondr sekarang ini gaada fitur itu mungkin boleh nanti ditambahkan lagi fitur itu karna sangat membantu banget,3,Wondr_BNI_reviews
tidak ada fitur tarik tunai tanpa kartu pada menu pendidikan pembayaran ukt opsi universitas tidak bisa diubah hanya ada universitas indonesia mohon segera diperbaiki,3,Wondr_BNI_reviews
sering lemot jaringannya,3,Wondr_BNI_reviews
bifast terlalu makan biaya dana dll,3,Wondr_BNI_reviews
untuk menambah keamanan ktika kita pncet tombol home bisa otomatis kluar atau log out otomatis,3,Wondr_BNI_reviews
saya mau aktifkan akun taplus mahasiswa tapi kenapa gk mau nunggu fitur update dh saldo saya isi pula di akun supaya aktif,3,Wondr_BNI_reviews
loading setahun,3,Wondr_BNI_reviews
tidak semua transaksi ditampilkan di aplikasi wondr pengeluaran untuk biaya administrasi kartu sepertinya tidak ditampilkan,3,Wondr_BNI_reviews
keamanan biometriknya saat log in tidak bisa di setting saat mau di setting langsung log out sendiri sudah saya coba berkalikali tetap sama,3,Wondr_BNI_reviews
kenapa aplikasi nya berhenti terus tidak bisa dibuka,3,Wondr_BNI_reviews
suka error mulu transaksi jadi tertunda lama dan kadang tidak jarang gagal,3,Wondr_BNI_reviews
halo halo halo setting login biometrik tidak bisa aplikasi menutup paksa tolong di cek dan dilakukan perbaikan thanks,3,Wondr_BNI_reviews
kenapa setiap masuk password salah lagipadahal udah benersaya harus mulai lg dr awaltolong diperbaiki,3,Wondr_BNI_reviews
dah jam coba buka aplikasi ini tp blm bs jg lg ada urusan penting lg nih bni ada info apa nih,3,Wondr_BNI_reviews
aplikasinya bagus tapi sayang pengiriman kartu debit lama banget buka rekening dari tgl oktober sampai tgl november kartu debit belum sampai juga padahal statusnya dalam pengirimanpercuma isi alamat pengiriman dll kalau akhirnya untuk debit fisik aja harus ambil ke cabang padahal saya sengaja buka rekening online karena ga ada waktu untuk ke bank langsung mohon perhatiannya,3,Wondr_BNI_reviews
