content,clean_text,score,bank
"Mau login di hp lain gak bisa² mana setiap verifikasi harus kirim sms biaya kirim ditanggung sendiri,berapa kali kirim gak bisa berhasil verifikasi nya,habis pulsa ky gini terus",mau login di hp lain gak bisa mana setiap verifikasi harus kirim sms biaya kirim ditanggung sendiriberapa kali kirim gak bisa berhasil verifikasi nyahabis pulsa ky gini terus,1,BCAMobile_reviews
Gmna sih smpe pulsa mau habis. Maskh belum bs juga kirim kode otp mya,gmna sih smpe pulsa mau habis maskh belum bs juga kirim kode otp mya,1,BCAMobile_reviews
"daftar online selalu di tolak, padahal saya anak rantau harus ada surat domisili,saya Bru merantau padahal, sedangkan kalo daftar offline cukup KTP aja bisa,mohon system' nya di ubah,dan juga pelayanan pas video call nya buruk!!",daftar online selalu di tolak padahal saya anak rantau harus ada surat domisilisaya bru merantau padahal sedangkan kalo daftar offline cukup ktp aja bisamohon system nya di ubahdan juga pelayanan pas video call nya buruk,1,BCAMobile_reviews
"Hp baru direset pabrik, saat mau login lagi perlu kode otp pakai pulsa, pulsa sudah habis 5rb tapi kode otp nya ga muncul.",hp baru direset pabrik saat mau login lagi perlu kode otp pakai pulsa pulsa sudah habis rb tapi kode otp nya ga muncul,1,BCAMobile_reviews
Mangkin ribet scan wajah Pormalitas doang ujung2 nya ke bank buat buka kunci kecewa pakai BCA,mangkin ribet scan wajah pormalitas doang ujung nya ke bank buat buka kunci kecewa pakai bca,1,BCAMobile_reviews
"Saya un install lagi,apk nya gak jelas tampilannya norak bngt bikin bingung gak memanjakan mata banget,tolong perbaiki yaa biar menarik tampilannya, Ditambah ada saldo mengendap segalaa udh tf saldo gak muncul malah mengendap nyesel bgt daftar bca!",saya un install lagiapk nya gak jelas tampilannya norak bngt bikin bingung gak memanjakan mata bangettolong perbaiki yaa biar menarik tampilannya ditambah ada saldo mengendap segalaa udh tf saldo gak muncul malah mengendap nyesel bgt daftar bca,1,BCAMobile_reviews
kecewa gua sm mbanking skarang sllu brmadalah gangguan lampu indikator merah terus pdahal.sinyal kuat yg bnerlah jngn buat kcwa pngguna mbanking ...gua turunin jd bintang 1..aplikasi taiii,kecewa gua sm mbanking skarang sllu brmadalah gangguan lampu indikator merah terus pdahalsinyal kuat yg bnerlah jngn buat kcwa pngguna mbanking gua turunin jd bintang aplikasi taiii,1,BCAMobile_reviews
"padahal saya mau bikin bank buat nerima gajian saya, tapi kenapa di hp saya selalu gagal pas ngirim kode verif , hp saya realme 5i udah 2 bulan saya nyoba di hp saya gabisa terus padahal penting bgt buat di hp saya",padahal saya mau bikin bank buat nerima gajian saya tapi kenapa di hp saya selalu gagal pas ngirim kode verif hp saya realme i udah bulan saya nyoba di hp saya gabisa terus padahal penting bgt buat di hp saya,1,BCAMobile_reviews
"Kenapa lampu selalu merah, transaksi jadi terganggu",kenapa lampu selalu merah transaksi jadi terganggu,1,BCAMobile_reviews
"Kok ga bs online ketika menggunakan paket data telkomsel,kalo pake provider lain br bisa! Jd hrs ganti provider klo mau aktifin bca mobile",kok ga bs online ketika menggunakan paket data telkomselkalo pake provider lain br bisa jd hrs ganti provider klo mau aktifin bca mobile,1,BCAMobile_reviews
Ingin membuka rekening lama dengan memasukan 16 digit angka no kartu ATM kenapa error 323 terus???,ingin membuka rekening lama dengan memasukan digit angka no kartu atm kenapa error terus,1,BCAMobile_reviews
"tolong perbaikan setiap saya ganti posisi sim card selalu minta verifikasi ulang, padahal verifikasi ulang membutuhkan pulsa dan saya harus beli pulsa menggunakan m banking sedangkan mbanking butuh verifikasi ulang, bagaimana solusinya",tolong perbaikan setiap saya ganti posisi sim card selalu minta verifikasi ulang padahal verifikasi ulang membutuhkan pulsa dan saya harus beli pulsa menggunakan m banking sedangkan mbanking butuh verifikasi ulang bagaimana solusinya,1,BCAMobile_reviews
ikutan,ikutan,1,BCAMobile_reviews
Ngirim dari bank lain terkirim sukses Tapi cek di saldo BCA nya ga masuk .di cek mutasi ga ad transaksi kacau,ngirim dari bank lain terkirim sukses tapi cek di saldo bca nya ga masuk di cek mutasi ga ad transaksi kacau,1,BCAMobile_reviews
"Abis update gk bisa di buka, ampas. pas mau transfer juga",abis update gk bisa di buka ampas pas mau transfer juga,1,BCAMobile_reviews
"Pertama kalinya kecewa dengan aplikasi ini, cm gara2 ganti hp dan aktifasi minta verifikasi wajah, wajah ga bisa diverifikasi terus disuruh coba lagi, saya bertanya2 apkah muka saya di ganti yang kuasa, hub halo bca disuruh coba terus, ga ada solusi lain, ya kali aktifasi sampe 4 hari ga bisa, aktifitas bisnis jd keganggu",pertama kalinya kecewa dengan aplikasi ini cm gara ganti hp dan aktifasi minta verifikasi wajah wajah ga bisa diverifikasi terus disuruh coba lagi saya bertanya apkah muka saya di ganti yang kuasa hub halo bca disuruh coba terus ga ada solusi lain ya kali aktifasi sampe hari ga bisa aktifitas bisnis jd keganggu,1,BCAMobile_reviews
"aplikasi jelek banyak kekurangan, ngecek transferan susahnya minta ampun kebanyakan elorrr🤬",aplikasi jelek banyak kekurangan ngecek transferan susahnya minta ampun kebanyakan elorrr,1,BCAMobile_reviews
"Setiap ganti kartu pasti hrs verifikasi ulang ,skrg kok agak susah verifikasi nya sampe 3 kli kirim SMS ,dlu gak gini ,",setiap ganti kartu pasti hrs verifikasi ulang skrg kok agak susah verifikasi nya sampe kli kirim sms dlu gak gini,1,BCAMobile_reviews
membocorkan data nasabah,membocorkan data nasabah,1,BCAMobile_reviews
Kenapa gak bisa dipakai,kenapa gak bisa dipakai,1,BCAMobile_reviews
mbanking saya tidak bisa kebuka. aneh sekali aplikasinya setelah update,mbanking saya tidak bisa kebuka aneh sekali aplikasinya setelah update,1,BCAMobile_reviews
Zero Privacy,zero privacy,1,BCAMobile_reviews
rekening nasabah di acak2,rekening nasabah di acak,1,BCAMobile_reviews
Susah masuknya.habisin pulsa,susah masuknyahabisin pulsa,1,BCAMobile_reviews
Kenapa ga bs masuk2 ya mbanking saya mental2 trus,kenapa ga bs masuk ya mbanking saya mental trus,1,BCAMobile_reviews
Aplikasi apaan ini saldo dikuras habis aneh,aplikasi apaan ini saldo dikuras habis aneh,1,BCAMobile_reviews
"kecewa banget saya transaksi menggunakan qris tapi gagal dan saldo tetap kepotong entah kemana ga balik lagi, udah hubungi cs gaada tanggapan",kecewa banget saya transaksi menggunakan qris tapi gagal dan saldo tetap kepotong entah kemana ga balik lagi udah hubungi cs gaada tanggapan,1,BCAMobile_reviews
apaan si abis di update malah g bisa ke buka.,apaan si abis di update malah g bisa ke buka,1,BCAMobile_reviews
"Bisa ga diinformasikan kalau memang ada pemeliharaan sistem, dah gtu lama bnget....gara2 tidak bisa akses, ga bisa beli pulsa listrik, membuat anak sesak nafas karena listrik mati, tidak bisa menggunakan alat nebulator karena tidak bisa beli pulsa listrik.... ASUDAHLAH",bisa ga diinformasikan kalau memang ada pemeliharaan sistem dah gtu lama bngetgara tidak bisa akses ga bisa beli pulsa listrik membuat anak sesak nafas karena listrik mati tidak bisa menggunakan alat nebulator karena tidak bisa beli pulsa listrik asudahlah,1,BCAMobile_reviews
Makin susah bikin lemot hp,makin susah bikin lemot hp,1,BCAMobile_reviews
traksaksi gagal saldo terpotong uang nya kemana?,traksaksi gagal saldo terpotong uang nya kemana,1,BCAMobile_reviews
maaf kasi bintang 1. gegara belain abu² eh malah ngobrak ngabrik data nasabah prioritas pula. bagaimana dengan kami ini😭😁,maaf kasi bintang gegara belain abu eh malah ngobrak ngabrik data nasabah prioritas pula bagaimana dengan kami ini,1,BCAMobile_reviews
"mungkin harus di buat lebih simple seperti mbanking lain, dan ya hari ini saya beli pulsa di mbca tapi tidak masuk dengan nominal Rp.100.000",mungkin harus di buat lebih simple seperti mbanking lain dan ya hari ini saya beli pulsa di mbca tapi tidak masuk dengan nominal rp,1,BCAMobile_reviews
Verifikasi gagal terus. Gak jelas. Belum bisa login,verifikasi gagal terus gak jelas belum bisa login,1,BCAMobile_reviews
"Kenapa ya setiap copot pasang kartu sim selalu vertifikasi ULANG DAN MEMAKAI PULSA 2,5K MOHON DIPERBAIKI BUG NYA sangat merugikan Pemakai",kenapa ya setiap copot pasang kartu sim selalu vertifikasi ulang dan memakai pulsa k mohon diperbaiki bug nya sangat merugikan pemakai,1,BCAMobile_reviews
Pake qris dana udah ke sedot tp referensi di inbox ga kluar alhasil gagal bayar tp kesedot,pake qris dana udah ke sedot tp referensi di inbox ga kluar alhasil gagal bayar tp kesedot,1,BCAMobile_reviews
"Sering force close Teruussssss, g bisa di pake m banking gua",sering force close teruussssss g bisa di pake m banking gua,1,BCAMobile_reviews
"Setelah di upgrade, periode undian gacha sekarang lemot, ngabisin waktu ga jelas buat main gacha tuker point 10 za smpe bbrapa puluh menit.ga sprti periode yg sblumnya cepat.",setelah di upgrade periode undian gacha sekarang lemot ngabisin waktu ga jelas buat main gacha tuker point za smpe bbrapa puluh menitga sprti periode yg sblumnya cepat,1,BCAMobile_reviews
"jaringan bagus tapi tidak bisa digunakan, mana urgent lagi parah",jaringan bagus tapi tidak bisa digunakan mana urgent lagi parah,1,BCAMobile_reviews
"Apa apa perlu sms. Apalagi sms berbayar. Gak wort ith banget. User id ke blokir lupa kata sandi buat nelpon cs sama ngirim sms udh abis 20 ribu lebih pun ga jadi. Semua klan aplikasi bca gak woth ith, baik ini mybca, halo bca pun sama",apa apa perlu sms apalagi sms berbayar gak wort ith banget user id ke blokir lupa kata sandi buat nelpon cs sama ngirim sms udh abis ribu lebih pun ga jadi semua klan aplikasi bca gak woth ith baik ini mybca halo bca pun sama,1,BCAMobile_reviews
Semakin diperbarui semakin bobrok. Indikator sudah hijau sudah direset berulang kali saat cek saldo dan transaksi malah susah.,semakin diperbarui semakin bobrok indikator sudah hijau sudah direset berulang kali saat cek saldo dan transaksi malah susah,1,BCAMobile_reviews
"Msuk verifikasi kenapa sekarang susah,padahal nasabah sendiri selalu gagal terus mau masuk verifikasi",msuk verifikasi kenapa sekarang susahpadahal nasabah sendiri selalu gagal terus mau masuk verifikasi,1,BCAMobile_reviews
"mau daftar aja susah,tiap vedio call terhubung tapi GK ad respon",mau daftar aja susahtiap vedio call terhubung tapi gk ad respon,1,BCAMobile_reviews
Woy ini mau login pke HP baru g bsa nomor dah sesuai yg dulu. Sinyal full WiFi kenceng pket data bnyak. Masih aj g bisaa login,woy ini mau login pke hp baru g bsa nomor dah sesuai yg dulu sinyal full wifi kenceng pket data bnyak masih aj g bisaa login,1,BCAMobile_reviews
Semakin kesini makin ribet akses bca mobile masa harus ada ijinkan melacak lokasi rumah sy di pegunungan yang tidak ada sinyal gps masa sy harus nyari sinyal gps tolong deh dipertimbangkan lagi,semakin kesini makin ribet akses bca mobile masa harus ada ijinkan melacak lokasi rumah sy di pegunungan yang tidak ada sinyal gps masa sy harus nyari sinyal gps tolong deh dipertimbangkan lagi,1,BCAMobile_reviews
APLIKASI BODOH BUAT LOGIN DI DEVICE BARU AJA GK BISA PADAHAL SYARATNYA UDH SEMUA. HUBUNGI CS JUGA MALAH GK NGEBANTU SAMA SEKALI,aplikasi bodoh buat login di device baru aja gk bisa padahal syaratnya udh semua hubungi cs juga malah gk ngebantu sama sekali,1,BCAMobile_reviews
Gangguan prosesverifikasi login,gangguan prosesverifikasi login,1,BCAMobile_reviews
DATA nasabah perioritas malah dibocorin,data nasabah perioritas malah dibocorin,1,BCAMobile_reviews
aplikasi aneh temen gua login masih dalam proses dari kemaren sore sedangkan gua cepet proses nya,aplikasi aneh temen gua login masih dalam proses dari kemaren sore sedangkan gua cepet proses nya,1,BCAMobile_reviews
sinyal susah...tdk spt aplikasi bank lain,sinyal susahtdk spt aplikasi bank lain,1,BCAMobile_reviews
Masa sudah berhari2 ga bisa di gunakan untuk transaksi,masa sudah berhari ga bisa di gunakan untuk transaksi,1,BCAMobile_reviews
Tolong di perbaiki untuk fiturnya Karna jika login ulang pengiriman kode otp sangat susah saya sudah mengulang berkali-kali masih juga tidak ada kode otp masuk,tolong di perbaiki untuk fiturnya karna jika login ulang pengiriman kode otp sangat susah saya sudah mengulang berkalikali masih juga tidak ada kode otp masuk,1,BCAMobile_reviews
Di update malah ga bisa di buka,di update malah ga bisa di buka,1,BCAMobile_reviews
"sekarang nyari rekening terdaftar tdk bisa diketik,harus dicari manual",sekarang nyari rekening terdaftar tdk bisa diketikharus dicari manual,1,BCAMobile_reviews
Bca ohhh BCA. Masa setiap saat aku harus menginstal mu.,bca ohhh bca masa setiap saat aku harus menginstal mu,1,BCAMobile_reviews
"Apk hewan, eror di tinggal keluar apk ""kesalahan koneksi ngulang sms terus",apk hewan eror di tinggal keluar apk kesalahan koneksi ngulang sms terus,1,BCAMobile_reviews
"Setiap buka aplikasi,PASTI SELALU TERTUTUP SENDIRI. ala hasil harus log in ulang.kalau hanya terjadi sesekali ya wajar,mungkin krn masalah jaringan,tp ini selalu terjadi saat buka App.",setiap buka aplikasipasti selalu tertutup sendiri ala hasil harus log in ulangkalau hanya terjadi sesekali ya wajarmungkin krn masalah jaringantp ini selalu terjadi saat buka app,1,BCAMobile_reviews
"Ini tadi saya install lagi, udah hampir 90% malah terus ngulang dari awal, kenapa ya kak?",ini tadi saya install lagi udah hampir malah terus ngulang dari awal kenapa ya kak,1,BCAMobile_reviews
ketik nama mo 1 hruf ke apa setrusnya da ga bisa. hrs scrol.. suee,ketik nama mo hruf ke apa setrusnya da ga bisa hrs scrol suee,1,BCAMobile_reviews
"jelek banget, jaringan penuh tapi merah terus, buka aplikasi lainnya lancar, buka mbca malah merah",jelek banget jaringan penuh tapi merah terus buka aplikasi lainnya lancar buka mbca malah merah,1,BCAMobile_reviews
"maintenance selama 5 jam, halo apakabar kaum cardless ?",maintenance selama jam halo apakabar kaum cardless,1,BCAMobile_reviews
Kenapa kok gak bisa ke download??,kenapa kok gak bisa ke download,1,BCAMobile_reviews
M.bengking sangan buruk capek verifikasi uda tau foto ktp uda 3 tahun gagal terus.nti ujung2an bales nya dari bca maaf bapak/ibu.bales nya lagu lama dari bca,mbengking sangan buruk capek verifikasi uda tau foto ktp uda tahun gagal terusnti ujungan bales nya dari bca maaf bapakibubales nya lagu lama dari bca,1,BCAMobile_reviews
Gangguan Mulu tolol,gangguan mulu tolol,1,BCAMobile_reviews
SISTEM BCA MOBILE SANGAT LEMOT KETIKA ADA URGENT TRANSAKSI JADI PENGHAMBAT!!!!,sistem bca mobile sangat lemot ketika ada urgent transaksi jadi penghambat,1,BCAMobile_reviews
Udah susah malah apa apa di persulit. Sekalinya suruh menghubungi CS malah di sedot habis pulsaku 😓,udah susah malah apa apa di persulit sekalinya suruh menghubungi cs malah di sedot habis pulsaku,1,BCAMobile_reviews
Setelah d update nambah ga bisa ke bukaaa ampunnn saat darurat JD susah,setelah d update nambah ga bisa ke bukaaa ampunnn saat darurat jd susah,1,BCAMobile_reviews
Makin ke sini makin eror BCA ga jelas sangat tidak menguntungkan ketika melakukan transaksi sangat tidak jelas lama kelamaan akan menurun pelangan mu apabila terjadi seperti ini terus menerus parahhhh,makin ke sini makin eror bca ga jelas sangat tidak menguntungkan ketika melakukan transaksi sangat tidak jelas lama kelamaan akan menurun pelangan mu apabila terjadi seperti ini terus menerus parahhhh,1,BCAMobile_reviews
Semenjak di update jadi sering error ga seperti yg pertama.,semenjak di update jadi sering error ga seperti yg pertama,1,BCAMobile_reviews
kalau perbaikan jangan ham krja..hobok,kalau perbaikan jangan ham krjahobok,1,BCAMobile_reviews
"Bank BCA pelayanannya buruk, masalah buku tabungan terblokir du suruh ke cabang asal, terus guna cabang2nya dmn2 gmn itu?, udh dimintain uang materai, 1 jam nunggu tdk ada hasil, bank besar kok pelayanan kyk koperasi",bank bca pelayanannya buruk masalah buku tabungan terblokir du suruh ke cabang asal terus guna cabangnya dmn gmn itu udh dimintain uang materai jam nunggu tdk ada hasil bank besar kok pelayanan kyk koperasi,1,BCAMobile_reviews
"""Pastikan kamera menangkap gambar dengan jelas."" ? Padahal kameranya sudah jelas tapi tidak bisa terverifikasi",pastikan kamera menangkap gambar dengan jelas padahal kameranya sudah jelas tapi tidak bisa terverifikasi,1,BCAMobile_reviews
Mungkin harus ke KCP langsung susah bener ya...,mungkin harus ke kcp langsung susah bener ya,1,BCAMobile_reviews
"mohon maaf BCA mobile biasanya sangat praktis utk transaksi transfer tapi setelah update kok jadi tidak bisa pencarian nama transfer, itu sangat memakan waktu, ribet dan tidak efisien. tolong untuk di kembalikan lg fitur pencarian nama transfer tsb karna sangat memudahkan. terima kasih",mohon maaf bca mobile biasanya sangat praktis utk transaksi transfer tapi setelah update kok jadi tidak bisa pencarian nama transfer itu sangat memakan waktu ribet dan tidak efisien tolong untuk di kembalikan lg fitur pencarian nama transfer tsb karna sangat memudahkan terima kasih,1,BCAMobile_reviews
